ticket_id,start_date,resolve_date,priority,category,sub_category,department,assignee_team,sla_status,resolution_time_hrs,customer_impact,major_event,is_holiday,is_weekend,day_of_week,month,ticket_volume_day
TCKT_0809,2025-08-15 14:00:32,2025-08-17 17:00:32,High,Access,Access Request,Finance,Infra Team,Breached,51.0,Medium,None,1,0,Friday,8,229
TCKT_0810,2025-07-22 22:54:40,2025-07-24 14:54:40,Medium,Software,Login Issue,IT,Infra Team,Breached,40.0,High,Server Maintenance,1,0,Tuesday,7,245
TCKT_0811,2025-05-05 03:26:53,2025-05-06 21:26:53,Low,Hardware,Keyboard Issue,Admin,App Support,Breached,42.0,Low,System Upgrade,1,0,Monday,5,135
TCKT_0812,2025-08-26 05:52:09,2025-08-29 01:52:09,Low,Hardware,System Crash,HR,App Support,Met,68.0,Low,None,1,0,Tuesday,8,158
TCKT_0813,2025-01-22 22:20:23,2025-01-24 07:20:23,Low,Network,Server Down,Admin,Infra Team,Met,33.0,High,None,1,0,Wednesday,1,143
TCKT_0814,2025-03-05 08:57:49,2025-03-05 09:57:49,Low,Access,Account Lock,IT,App Support,Breached,1.0,High,None,0,0,Wednesday,3,206
TCKT_0815,2024-12-28 22:09:10,2024-12-30 03:09:10,Low,Access,Password Reset,IT,Hardware Support,Met,29.0,High,System Upgrade,0,1,Saturday,12,237
TCKT_0816,2025-01-31 14:34:04,2025-02-03 04:34:04,High,Hardware,Keyboard Issue,Finance,App Support,Breached,62.0,Low,None,1,0,Friday,1,192
TCKT_0817,2025-03-22 21:24:05,2025-03-23 08:24:05,Critical,Hardware,Monitor Issue,Admin,Infra Team,Met,11.0,High,Product Launch,0,1,Saturday,3,105
TCKT_0818,2025-05-01 10:54:05,2025-05-02 00:54:05,Low,Software,Login Issue,HR,App Support,Breached,14.0,Medium,System Upgrade,1,0,Thursday,5,120
TCKT_0819,2025-09-29 19:45:58,2025-09-30 18:45:58,High,Network,Router Failure,Admin,Hardware Support,Met,23.0,Low,System Upgrade,1,0,Monday,9,166
TCKT_0820,2024-11-01 19:48:47,2024-11-02 21:48:47,Low,Software,App Crash,IT,App Support,Breached,26.0,High,Security Patch,0,0,Friday,11,153
TCKT_0821,2025-09-26 13:18:41,2025-09-27 06:18:41,Critical,Software,Update Error,Admin,App Support,Met,17.0,Low,System Upgrade,1,0,Friday,9,121
TCKT_0822,2025-01-23 00:05:52,2025-01-23 02:05:52,Medium,Network,VPN Issue,Admin,App Support,Breached,2.0,Medium,Product Launch,0,0,Thursday,1,163
TCKT_0823,2024-11-12 09:34:37,2024-11-15 05:34:37,Critical,Network,Server Down,Admin,Hardware Support,Breached,68.0,High,Security Patch,1,0,Tuesday,11,103
TCKT_0824,2025-08-08 13:50:18,2025-08-09 16:50:18,Medium,Software,Login Issue,Admin,Infra Team,Met,27.0,High,Product Launch,0,0,Friday,8,124
TCKT_0825,2025-09-26 21:45:47,2025-09-28 13:45:47,High,Access,Account Lock,Finance,Hardware Support,Breached,40.0,High,Product Launch,0,0,Friday,9,190
TCKT_0826,2025-04-28 17:39:55,2025-04-30 03:39:55,Medium,Access,Password Reset,Finance,Hardware Support,Met,34.0,Low,None,0,0,Monday,4,167
TCKT_0827,2024-12-09 20:57:41,2024-12-10 15:57:41,Medium,Hardware,System Crash,IT,App Support,Breached,19.0,Low,Security Patch,1,0,Monday,12,137
TCKT_0828,2024-10-31 09:19:04,2024-11-01 13:19:04,High,Access,Access Request,Admin,Infra Team,Met,28.0,Medium,Product Launch,1,0,Thursday,10,229
TCKT_0829,2025-08-08 14:11:43,2025-08-10 05:11:43,Critical,Access,Account Lock,Admin,App Support,Breached,39.0,Low,System Upgrade,0,0,Friday,8,137
TCKT_0830,2025-06-26 17:43:27,2025-06-29 15:43:27,Critical,Software,Update Error,Admin,App Support,Breached,70.0,Medium,System Upgrade,0,0,Thursday,6,214
TCKT_0831,2025-03-01 07:49:53,2025-03-02 16:49:53,High,Software,Update Error,IT,App Support,Breached,33.0,Low,None,0,1,Saturday,3,170
TCKT_0832,2025-10-03 23:35:06,2025-10-04 00:35:06,High,Software,App Crash,HR,Infra Team,Breached,1.0,Low,Security Patch,1,0,Friday,10,133
TCKT_0833,2024-12-03 21:46:42,2024-12-06 06:46:42,Critical,Network,Router Failure,Finance,App Support,Met,57.0,High,None,1,0,Tuesday,12,227
TCKT_0834,2025-02-06 03:57:01,2025-02-06 22:57:01,Medium,Hardware,System Crash,Finance,Hardware Support,Met,19.0,Low,Server Maintenance,1,0,Thursday,2,211
TCKT_0835,2025-01-21 01:53:20,2025-01-22 23:53:20,Critical,Network,Router Failure,HR,Infra Team,Met,46.0,High,Product Launch,0,0,Tuesday,1,100
TCKT_0836,2024-11-13 05:30:34,2024-11-16 01:30:34,Critical,Network,WiFi Issue,HR,App Support,Met,68.0,Low,Security Patch,0,0,Wednesday,11,234
TCKT_0837,2025-05-30 07:54:09,2025-06-01 05:54:09,Critical,Hardware,Monitor Issue,HR,Hardware Support,Breached,46.0,Medium,Product Launch,1,0,Friday,5,182
TCKT_0838,2025-05-21 22:56:50,2025-05-22 09:56:50,High,Hardware,System Crash,HR,Infra Team,Met,11.0,High,Security Patch,0,0,Wednesday,5,148
TCKT_0839,2025-06-14 05:17:22,2025-06-15 04:17:22,High,Network,Server Down,HR,Hardware Support,Met,23.0,High,Product Launch,0,1,Saturday,6,173
TCKT_0840,2025-04-01 08:31:24,2025-04-03 00:31:24,Critical,Hardware,Keyboard Issue,HR,App Support,Met,40.0,High,Security Patch,1,0,Tuesday,4,118
TCKT_0841,2025-05-28 18:06:13,2025-05-31 18:06:13,Medium,Hardware,Printer Issue,HR,App Support,Breached,72.0,High,System Upgrade,0,0,Wednesday,5,239
TCKT_0842,2025-07-15 03:26:52,2025-07-15 18:26:52,Medium,Network,WiFi Issue,HR,App Support,Breached,15.0,Low,Product Launch,1,0,Tuesday,7,199
TCKT_0843,2025-10-05 23:39:08,2025-10-06 06:39:08,Critical,Access,Password Reset,IT,Hardware Support,Breached,7.0,High,System Upgrade,0,1,Sunday,10,226
TCKT_0844,2025-02-25 17:12:06,2025-02-28 08:12:06,Low,Hardware,System Crash,HR,App Support,Breached,63.0,High,Security Patch,0,0,Tuesday,2,223
TCKT_0845,2024-12-18 21:28:08,2024-12-21 17:28:08,High,Hardware,Printer Issue,Admin,Infra Team,Met,68.0,Medium,Server Maintenance,0,0,Wednesday,12,156
TCKT_0846,2025-07-17 01:06:52,2025-07-19 14:06:52,Low,Access,Access Request,Admin,Hardware Support,Breached,61.0,High,None,1,0,Thursday,7,219
TCKT_0847,2025-09-19 08:36:57,2025-09-20 04:36:57,High,Software,Login Issue,HR,App Support,Breached,20.0,Low,None,0,0,Friday,9,154
TCKT_0848,2025-05-31 00:44:25,2025-06-01 03:44:25,Medium,Network,Router Failure,Finance,Hardware Support,Met,27.0,Low,Security Patch,1,1,Saturday,5,190
TCKT_0849,2025-05-26 15:40:16,2025-05-27 15:40:16,Low,Access,Account Lock,Admin,Infra Team,Met,24.0,Low,Security Patch,1,0,Monday,5,190
TCKT_0850,2025-04-02 14:17:47,2025-04-04 15:17:47,Critical,Hardware,System Crash,HR,Infra Team,Breached,49.0,Low,Server Maintenance,1,0,Wednesday,4,151
TCKT_0851,2025-08-19 14:44:54,2025-08-19 20:44:54,Critical,Hardware,Keyboard Issue,Finance,App Support,Met,6.0,Medium,Security Patch,1,0,Tuesday,8,149
TCKT_0852,2025-04-08 02:25:53,2025-04-10 21:25:53,Medium,Software,Update Error,Finance,Hardware Support,Met,67.0,High,None,0,0,Tuesday,4,158
TCKT_0853,2025-03-19 22:48:08,2025-03-21 07:48:08,High,Hardware,Keyboard Issue,HR,Infra Team,Breached,33.0,Low,System Upgrade,1,0,Wednesday,3,239
TCKT_0854,2025-09-16 15:43:35,2025-09-17 01:43:35,High,Hardware,Printer Issue,IT,App Support,Met,10.0,Low,Server Maintenance,0,0,Tuesday,9,165
TCKT_0855,2025-08-08 04:43:35,2025-08-11 04:43:35,High,Software,App Crash,Finance,Infra Team,Met,72.0,Medium,Security Patch,1,0,Friday,8,209
TCKT_0856,2024-11-09 16:17:23,2024-11-10 01:17:23,Low,Network,Router Failure,HR,Hardware Support,Met,9.0,High,System Upgrade,0,1,Saturday,11,102
TCKT_0857,2025-04-30 18:12:14,2025-05-02 19:12:14,High,Hardware,Monitor Issue,HR,App Support,Met,49.0,Medium,Server Maintenance,0,0,Wednesday,4,205
TCKT_0858,2025-09-27 17:31:08,2025-09-30 15:31:08,Medium,Network,Router Failure,Admin,App Support,Met,70.0,Low,System Upgrade,1,1,Saturday,9,101
TCKT_0859,2025-10-07 16:27:04,2025-10-10 07:27:04,Medium,Access,Account Lock,HR,Hardware Support,Met,63.0,High,None,0,0,Tuesday,10,233
TCKT_0860,2025-07-10 23:46:37,2025-07-11 09:46:37,Medium,Software,Login Issue,HR,Infra Team,Breached,10.0,High,Product Launch,0,0,Thursday,7,127
TCKT_0861,2025-07-01 19:59:36,2025-07-03 20:59:36,Medium,Access,Access Request,IT,App Support,Breached,49.0,Medium,Product Launch,1,0,Tuesday,7,165
TCKT_0862,2025-04-03 12:40:06,2025-04-05 00:40:06,Low,Access,Password Reset,HR,App Support,Met,36.0,Low,Security Patch,0,0,Thursday,4,104
TCKT_0863,2025-07-25 08:47:38,2025-07-28 00:47:38,Medium,Software,Update Error,Admin,Infra Team,Breached,64.0,Low,None,1,0,Friday,7,136
TCKT_0864,2024-11-23 17:55:37,2024-11-25 13:55:37,Low,Access,Account Lock,Admin,Hardware Support,Met,44.0,High,Server Maintenance,1,1,Saturday,11,160
TCKT_0865,2024-11-08 21:34:54,2024-11-10 11:34:54,Medium,Network,Router Failure,IT,App Support,Breached,38.0,Low,Server Maintenance,1,0,Friday,11,143
TCKT_0866,2024-11-02 07:45:23,2024-11-03 10:45:23,Medium,Access,Access Request,Admin,App Support,Breached,27.0,Medium,None,1,1,Saturday,11,167
TCKT_0867,2024-12-29 22:59:32,2024-12-30 13:59:32,Medium,Hardware,Monitor Issue,Admin,Hardware Support,Met,15.0,High,System Upgrade,0,1,Sunday,12,183
TCKT_0868,2025-08-22 15:50:36,2025-08-23 08:50:36,High,Hardware,System Crash,Finance,Infra Team,Breached,17.0,Medium,System Upgrade,1,0,Friday,8,121
TCKT_0869,2025-08-29 14:40:28,2025-09-01 09:40:28,High,Network,VPN Issue,HR,App Support,Met,67.0,Medium,System Upgrade,1,0,Friday,8,232
TCKT_0870,2024-11-20 04:13:24,2024-11-20 20:13:24,Medium,Network,Server Down,Admin,Hardware Support,Breached,16.0,Medium,Security Patch,1,0,Wednesday,11,232
TCKT_0871,2025-06-08 21:02:26,2025-06-11 04:02:26,Medium,Hardware,Monitor Issue,Admin,Infra Team,Breached,55.0,Medium,None,1,1,Sunday,6,224
TCKT_0872,2024-10-22 13:00:56,2024-10-23 10:00:56,High,Access,Account Lock,HR,App Support,Breached,21.0,High,None,1,0,Tuesday,10,179
TCKT_0873,2025-05-31 16:11:32,2025-06-01 15:11:32,High,Hardware,Monitor Issue,Admin,Infra Team,Breached,23.0,Medium,System Upgrade,1,1,Saturday,5,109
TCKT_0874,2025-10-07 06:37:52,2025-10-07 16:37:52,Low,Software,UI Bug,IT,Infra Team,Met,10.0,Low,Server Maintenance,0,0,Tuesday,10,163
TCKT_0875,2025-04-03 02:20:34,2025-04-05 06:20:34,High,Software,Update Error,Finance,Hardware Support,Met,52.0,High,Security Patch,0,0,Thursday,4,181
TCKT_0876,2025-09-14 22:28:50,2025-09-16 17:28:50,Medium,Software,Login Issue,Admin,App Support,Breached,43.0,High,None,0,1,Sunday,9,125
TCKT_0877,2024-12-30 09:52:41,2025-01-02 02:52:41,Low,Network,Router Failure,HR,Hardware Support,Breached,65.0,High,Server Maintenance,0,0,Monday,12,153
TCKT_0878,2025-09-10 03:35:03,2025-09-12 16:35:03,Critical,Software,Update Error,Admin,Hardware Support,Met,61.0,Low,System Upgrade,0,0,Wednesday,9,205
TCKT_0879,2025-08-17 20:36:17,2025-08-20 15:36:17,Medium,Network,VPN Issue,IT,Infra Team,Met,67.0,High,Server Maintenance,0,1,Sunday,8,107
TCKT_0880,2025-07-07 08:23:39,2025-07-10 00:23:39,Medium,Software,App Crash,HR,Hardware Support,Met,64.0,Low,Product Launch,1,0,Monday,7,111
TCKT_0881,2025-01-07 13:06:22,2025-01-08 11:06:22,Critical,Software,UI Bug,Admin,Hardware Support,Breached,22.0,High,Product Launch,0,0,Tuesday,1,211
TCKT_0882,2025-04-08 15:11:11,2025-04-10 03:11:11,High,Access,Account Lock,Finance,App Support,Met,36.0,Medium,Product Launch,1,0,Tuesday,4,203
TCKT_0883,2025-04-04 22:56:33,2025-04-06 15:56:33,Medium,Network,Router Failure,HR,App Support,Breached,41.0,Low,Server Maintenance,1,0,Friday,4,183
TCKT_0884,2024-12-28 20:17:45,2024-12-30 16:17:45,Critical,Network,Server Down,IT,App Support,Breached,44.0,Medium,System Upgrade,1,1,Saturday,12,222
TCKT_0885,2025-09-18 06:20:53,2025-09-19 07:20:53,Low,Hardware,Printer Issue,Finance,Infra Team,Breached,25.0,High,System Upgrade,1,0,Thursday,9,192
TCKT_0886,2025-06-29 13:38:17,2025-06-30 06:38:17,Low,Hardware,System Crash,IT,Infra Team,Met,17.0,Low,Security Patch,1,1,Sunday,6,206
TCKT_0887,2024-12-16 13:53:03,2024-12-17 09:53:03,Critical,Access,Password Reset,IT,App Support,Met,20.0,Low,System Upgrade,0,0,Monday,12,113
TCKT_0888,2025-07-08 20:25:49,2025-07-09 06:25:49,High,Hardware,Keyboard Issue,Finance,Hardware Support,Breached,10.0,Low,Server Maintenance,1,0,Tuesday,7,106
TCKT_0889,2025-08-04 09:57:40,2025-08-04 15:57:40,Medium,Access,Access Request,HR,App Support,Met,6.0,Low,System Upgrade,0,0,Monday,8,171
TCKT_0890,2025-09-22 10:39:47,2025-09-24 03:39:47,Medium,Hardware,Keyboard Issue,IT,App Support,Met,41.0,Low,Security Patch,1,0,Monday,9,186
TCKT_0891,2025-08-06 08:01:12,2025-08-08 23:01:12,Low,Software,Update Error,IT,Infra Team,Breached,63.0,Medium,Security Patch,0,0,Wednesday,8,208
TCKT_0892,2025-07-03 19:12:48,2025-07-05 14:12:48,Critical,Hardware,Printer Issue,Admin,Hardware Support,Breached,43.0,Medium,System Upgrade,1,0,Thursday,7,191
TCKT_0893,2024-10-29 21:41:28,2024-10-30 20:41:28,Low,Network,Server Down,HR,Hardware Support,Breached,23.0,High,Server Maintenance,0,0,Tuesday,10,155
TCKT_0894,2025-04-30 21:25:49,2025-05-03 17:25:49,High,Access,Password Reset,HR,Infra Team,Breached,68.0,High,System Upgrade,0,0,Wednesday,4,223
TCKT_0895,2025-03-22 18:22:01,2025-03-24 16:22:01,High,Access,Account Lock,Admin,App Support,Breached,46.0,Low,Security Patch,0,1,Saturday,3,182
TCKT_0896,2024-12-17 17:55:37,2024-12-20 09:55:37,Medium,Software,UI Bug,HR,Infra Team,Met,64.0,High,Server Maintenance,1,0,Tuesday,12,147
TCKT_0897,2025-08-10 12:44:54,2025-08-12 07:44:54,Medium,Software,Login Issue,Finance,App Support,Met,43.0,High,Product Launch,1,1,Sunday,8,154
TCKT_0898,2025-09-07 19:31:42,2025-09-08 04:31:42,Low,Software,App Crash,Admin,App Support,Met,9.0,Low,Product Launch,1,1,Sunday,9,181
TCKT_0899,2025-08-27 21:59:52,2025-08-30 00:59:52,High,Access,Access Request,Admin,App Support,Met,51.0,Low,Server Maintenance,1,0,Wednesday,8,158
TCKT_0900,2025-08-16 16:09:14,2025-08-17 20:09:14,Low,Access,Access Request,Finance,Hardware Support,Met,28.0,High,Product Launch,1,1,Saturday,8,128
TCKT_0901,2025-09-29 04:46:34,2025-09-30 10:46:34,Low,Network,Router Failure,Finance,Hardware Support,Met,30.0,High,None,0,0,Monday,9,160
TCKT_0902,2025-09-01 11:56:33,2025-09-02 20:56:33,Low,Hardware,Keyboard Issue,HR,Hardware Support,Breached,33.0,Medium,Product Launch,1,0,Monday,9,123
TCKT_0903,2024-12-31 10:01:31,2025-01-02 08:01:31,Low,Software,UI Bug,Admin,Hardware Support,Met,46.0,Low,Server Maintenance,1,0,Tuesday,12,241
TCKT_0904,2024-12-17 11:20:03,2024-12-17 20:20:03,High,Access,Password Reset,Finance,Hardware Support,Breached,9.0,Low,None,0,0,Tuesday,12,167
TCKT_0905,2024-11-29 10:48:38,2024-11-30 06:48:38,High,Software,Update Error,IT,Hardware Support,Breached,20.0,Medium,Security Patch,0,0,Friday,11,176
TCKT_0906,2024-12-08 07:25:12,2024-12-09 08:25:12,High,Software,Update Error,Finance,Infra Team,Met,25.0,Low,System Upgrade,0,1,Sunday,12,233
TCKT_0907,2024-11-17 22:19:26,2024-11-20 22:19:26,Low,Network,VPN Issue,HR,App Support,Breached,72.0,Low,System Upgrade,0,1,Sunday,11,237
TCKT_0908,2025-01-07 06:46:20,2025-01-09 13:46:20,Critical,Hardware,System Crash,HR,Infra Team,Breached,55.0,High,Server Maintenance,0,0,Tuesday,1,188
TCKT_0909,2025-01-23 03:26:01,2025-01-25 12:26:01,Low,Hardware,Printer Issue,IT,App Support,Breached,57.0,High,None,1,0,Thursday,1,246
TCKT_0910,2025-06-09 02:53:07,2025-06-09 23:53:07,Critical,Access,Access Request,HR,App Support,Breached,21.0,High,System Upgrade,1,0,Monday,6,245
TCKT_0911,2025-08-06 11:17:58,2025-08-09 05:17:58,Critical,Network,Router Failure,IT,Hardware Support,Met,66.0,High,Product Launch,0,0,Wednesday,8,244
TCKT_0912,2025-01-27 13:22:41,2025-01-28 15:22:41,High,Hardware,Monitor Issue,HR,App Support,Met,26.0,Low,System Upgrade,1,0,Monday,1,218
TCKT_0913,2025-05-31 00:57:08,2025-05-31 12:57:08,Low,Software,UI Bug,Finance,Hardware Support,Breached,12.0,Low,System Upgrade,1,1,Saturday,5,136
TCKT_0914,2025-05-08 21:28:06,2025-05-09 12:28:06,Low,Access,Password Reset,IT,App Support,Breached,15.0,Medium,Security Patch,0,0,Thursday,5,201
TCKT_0915,2024-12-03 11:40:40,2024-12-04 18:40:40,Medium,Hardware,System Crash,Admin,App Support,Breached,31.0,High,Security Patch,1,0,Tuesday,12,226
TCKT_0916,2025-07-09 19:25:58,2025-07-10 18:25:58,Critical,Software,App Crash,Finance,Hardware Support,Breached,23.0,High,System Upgrade,0,0,Wednesday,7,158
TCKT_0917,2025-08-20 08:08:19,2025-08-22 21:08:19,Critical,Access,Account Lock,HR,Hardware Support,Met,61.0,Low,Server Maintenance,1,0,Wednesday,8,109
TCKT_0918,2025-08-03 21:41:29,2025-08-06 18:41:29,Low,Access,Access Request,Finance,App Support,Met,69.0,High,Product Launch,0,1,Sunday,8,160
TCKT_0919,2025-04-07 02:58:12,2025-04-09 00:58:12,Medium,Hardware,Printer Issue,Admin,Infra Team,Met,46.0,Medium,Security Patch,1,0,Monday,4,205
TCKT_0920,2025-02-03 03:21:49,2025-02-06 00:21:49,Low,Access,Account Lock,IT,Infra Team,Breached,69.0,Low,Product Launch,0,0,Monday,2,156
TCKT_0921,2025-07-29 07:00:07,2025-07-31 09:00:07,Critical,Access,Password Reset,Admin,Hardware Support,Met,50.0,High,None,0,0,Tuesday,7,102
TCKT_0922,2025-05-17 12:56:05,2025-05-19 15:56:05,Low,Software,Update Error,Admin,Infra Team,Breached,51.0,Medium,Security Patch,0,1,Saturday,5,231
TCKT_0923,2025-04-18 01:21:12,2025-04-20 18:21:12,Critical,Software,UI Bug,IT,Hardware Support,Met,65.0,High,Security Patch,1,0,Friday,4,102
TCKT_0924,2025-02-03 21:05:18,2025-02-06 09:05:18,High,Software,UI Bug,Finance,Infra Team,Breached,60.0,Medium,None,0,0,Monday,2,174
TCKT_0925,2025-05-09 18:00:23,2025-05-11 12:00:23,Medium,Hardware,Keyboard Issue,Admin,Hardware Support,Breached,42.0,High,System Upgrade,0,0,Friday,5,203
TCKT_0926,2025-05-23 00:00:00,2025-05-25 05:00:00,Low,Hardware,Keyboard Issue,IT,Hardware Support,Breached,53.0,Medium,Product Launch,1,0,Friday,5,105
TCKT_0927,2025-09-15 17:39:29,2025-09-18 00:39:29,Low,Hardware,Keyboard Issue,Admin,App Support,Breached,55.0,High,System Upgrade,0,0,Monday,9,246
TCKT_0928,2025-02-23 00:19:52,2025-02-24 03:19:52,Low,Network,VPN Issue,HR,Hardware Support,Breached,27.0,High,Product Launch,1,1,Sunday,2,187
TCKT_0929,2024-12-01 08:35:53,2024-12-02 13:35:53,High,Access,Password Reset,IT,App Support,Met,29.0,High,None,1,1,Sunday,12,147
TCKT_0930,2025-10-08 21:48:30,2025-10-09 21:48:30,Low,Access,Account Lock,Admin,Infra Team,Met,24.0,High,Product Launch,0,0,Wednesday,10,232
TCKT_0931,2025-02-17 14:55:31,2025-02-17 23:55:31,High,Software,App Crash,Finance,Hardware Support,Met,9.0,Medium,Product Launch,0,0,Monday,2,213
TCKT_0932,2025-07-17 23:40:42,2025-07-20 12:40:42,Medium,Software,UI Bug,IT,App Support,Breached,61.0,High,None,1,0,Thursday,7,206
TCKT_0933,2024-10-23 19:55:35,2024-10-26 06:55:35,Critical,Hardware,Printer Issue,HR,App Support,Met,59.0,High,Security Patch,1,0,Wednesday,10,103
TCKT_0934,2025-06-07 11:35:53,2025-06-09 22:35:53,Low,Access,Password Reset,HR,Infra Team,Breached,59.0,High,System Upgrade,1,1,Saturday,6,166
TCKT_0935,2024-11-06 12:40:33,2024-11-08 01:40:33,Medium,Access,Password Reset,IT,App Support,Breached,37.0,Medium,Security Patch,0,0,Wednesday,11,122
TCKT_0936,2025-06-09 02:30:14,2025-06-10 17:30:14,Low,Access,Password Reset,IT,Hardware Support,Breached,39.0,Medium,Server Maintenance,0,0,Monday,6,239
TCKT_0937,2025-06-22 13:41:29,2025-06-22 14:41:29,Medium,Network,VPN Issue,Admin,App Support,Breached,1.0,High,System Upgrade,0,1,Sunday,6,140
TCKT_0938,2025-01-05 20:06:16,2025-01-07 13:06:16,Low,Network,Server Down,Finance,App Support,Met,41.0,Low,Security Patch,1,1,Sunday,1,239
TCKT_0939,2024-12-18 00:19:47,2024-12-18 20:19:47,Medium,Software,App Crash,IT,Infra Team,Met,20.0,High,Server Maintenance,1,0,Wednesday,12,160
TCKT_0940,2025-10-12 16:47:08,2025-10-14 12:47:08,Critical,Hardware,Printer Issue,Admin,Infra Team,Met,44.0,High,Server Maintenance,0,1,Sunday,10,121
TCKT_0941,2025-10-05 09:09:03,2025-10-05 22:09:03,Low,Software,App Crash,Finance,Infra Team,Breached,13.0,Medium,None,0,1,Sunday,10,107
TCKT_0942,2025-04-20 10:06:15,2025-04-22 23:06:15,High,Software,UI Bug,HR,Hardware Support,Met,61.0,Low,Product Launch,0,1,Sunday,4,152
TCKT_0943,2025-03-20 04:55:01,2025-03-20 23:55:01,Medium,Software,Login Issue,Finance,Hardware Support,Breached,19.0,High,Product Launch,1,0,Thursday,3,217
TCKT_0944,2025-02-25 19:37:58,2025-02-28 11:37:58,Low,Access,Access Request,HR,Infra Team,Breached,64.0,High,Product Launch,1,0,Tuesday,2,162
TCKT_0945,2025-04-12 21:34:54,2025-04-13 09:34:54,Low,Network,Server Down,IT,Infra Team,Met,12.0,High,Security Patch,0,1,Saturday,4,170
TCKT_0946,2025-01-16 04:20:53,2025-01-18 15:20:53,Low,Network,WiFi Issue,IT,Infra Team,Breached,59.0,Medium,None,1,0,Thursday,1,117
TCKT_0947,2024-11-22 07:01:29,2024-11-23 18:01:29,High,Software,Update Error,Finance,App Support,Met,35.0,Low,Security Patch,0,0,Friday,11,109
TCKT_0948,2025-02-09 00:10:10,2025-02-09 23:10:10,Medium,Hardware,Keyboard Issue,HR,App Support,Met,23.0,Medium,Product Launch,0,1,Sunday,2,241
TCKT_0949,2025-04-22 16:16:58,2025-04-25 05:16:58,High,Network,Router Failure,HR,Hardware Support,Met,61.0,High,Security Patch,0,0,Tuesday,4,227
TCKT_0950,2025-01-30 09:23:44,2025-01-31 18:23:44,Critical,Hardware,Monitor Issue,IT,Infra Team,Met,33.0,Medium,Product Launch,0,0,Thursday,1,140
TCKT_0951,2025-10-07 12:18:43,2025-10-09 03:18:43,Low,Network,VPN Issue,Finance,Hardware Support,Met,39.0,Low,System Upgrade,1,0,Tuesday,10,117
TCKT_0952,2025-07-26 09:52:18,2025-07-28 04:52:18,Critical,Access,Account Lock,Admin,Infra Team,Breached,43.0,High,Server Maintenance,1,1,Saturday,7,169
TCKT_0953,2025-01-01 22:05:03,2025-01-03 00:05:03,High,Network,WiFi Issue,Admin,App Support,Met,26.0,Medium,System Upgrade,1,0,Wednesday,1,133
TCKT_0954,2025-06-22 12:44:36,2025-06-25 06:44:36,Medium,Access,Account Lock,Finance,Hardware Support,Breached,66.0,Low,Security Patch,1,1,Sunday,6,109
TCKT_0955,2025-07-06 00:58:41,2025-07-08 01:58:41,Low,Software,Update Error,Admin,Hardware Support,Met,49.0,High,None,0,1,Sunday,7,127
TCKT_0956,2025-07-20 11:18:13,2025-07-23 09:18:13,Medium,Access,Access Request,IT,App Support,Breached,70.0,Low,None,1,1,Sunday,7,206
TCKT_0957,2025-07-17 19:52:56,2025-07-19 10:52:56,Critical,Network,WiFi Issue,Admin,Infra Team,Met,39.0,High,Server Maintenance,0,0,Thursday,7,153
TCKT_0958,2025-05-22 03:51:38,2025-05-23 20:51:38,Low,Software,Login Issue,Admin,App Support,Breached,41.0,Low,Server Maintenance,0,0,Thursday,5,184
TCKT_0959,2025-07-15 12:50:45,2025-07-16 17:50:45,Critical,Software,Update Error,Admin,App Support,Met,29.0,Low,System Upgrade,1,0,Tuesday,7,129
TCKT_0960,2024-11-22 14:31:12,2024-11-23 01:31:12,High,Network,Server Down,Finance,Infra Team,Breached,11.0,High,Product Launch,1,0,Friday,11,167
TCKT_0961,2025-09-14 18:45:11,2025-09-16 14:45:11,Critical,Network,Router Failure,Finance,Hardware Support,Met,44.0,High,Product Launch,0,1,Sunday,9,199
TCKT_0962,2025-09-07 06:21:19,2025-09-08 21:21:19,Low,Access,Account Lock,Admin,Hardware Support,Breached,39.0,High,Security Patch,1,1,Sunday,9,208
TCKT_0963,2025-01-18 03:39:35,2025-01-20 14:39:35,Critical,Access,Password Reset,Finance,Hardware Support,Breached,59.0,High,Product Launch,1,1,Saturday,1,223
TCKT_0964,2025-06-26 02:25:03,2025-06-28 07:25:03,Low,Hardware,System Crash,HR,App Support,Met,53.0,Low,None,0,0,Thursday,6,105
TCKT_0965,2024-10-20 17:36:58,2024-10-23 04:36:58,High,Network,WiFi Issue,Admin,App Support,Met,59.0,High,System Upgrade,1,1,Sunday,10,132
TCKT_0966,2025-09-10 23:18:46,2025-09-12 09:18:46,Critical,Hardware,System Crash,IT,Hardware Support,Met,34.0,Medium,Product Launch,0,0,Wednesday,9,156
TCKT_0967,2025-10-02 13:41:56,2025-10-02 21:41:56,High,Software,Update Error,Finance,App Support,Met,8.0,High,Server Maintenance,1,0,Thursday,10,109
TCKT_0968,2025-06-27 23:23:53,2025-06-28 23:23:53,Critical,Hardware,Keyboard Issue,HR,Infra Team,Breached,24.0,Medium,None,1,0,Friday,6,193
TCKT_0969,2025-08-13 09:22:20,2025-08-15 11:22:20,Medium,Hardware,Monitor Issue,HR,App Support,Breached,50.0,High,Product Launch,0,0,Wednesday,8,191
TCKT_0970,2025-04-28 11:42:02,2025-04-30 00:42:02,Critical,Access,Password Reset,Admin,Hardware Support,Breached,37.0,High,None,0,0,Monday,4,113
TCKT_0971,2025-09-04 19:33:03,2025-09-05 00:33:03,High,Software,Login Issue,IT,Hardware Support,Met,5.0,Low,Product Launch,0,0,Thursday,9,239
